order_id,customer_id,order_date,payment_method,order_status
ORD005297,CUST01651,2024-02-07,COD,Delivered
ORD005298,CUST07853,2026-01-05,UPI,Delivered
ORD005299,CUST06778,2025-06-16,Net Banking,Delivered
ORD005300,CUST07482,2025-08-03,COD,Delivered
ORD005301,CUST07372,2026-07-27,COD,Delivered
ORD005302,CUST00677,2024-09-23,UPI,Delivered
ORD005303,CUST08414,2025-04-21,Net Banking,Delivered
ORD005304,CUST10151,2024-07-06,Debit Card,Delivered
ORD005305,CUST06731,2025-11-16,COD,Delivered
ORD005306,CUST06090,2025-01-16,Credit Card,Delivered
ORD005307,CUST04830,2025-03-31,UPI,Delivered
ORD005308,CUST05342,2025-12-31,UPI,Pending
ORD005309,CUST10845,2024-02-25,UPI,Delivered
ORD005310,CUST06574,2025-05-08,Net Banking,Returned
ORD005311,CUST03306,2026-03-19,Debit Card,Delivered
ORD005312,CUST00121,2024-12-28,Credit Card,Cancelled
ORD005313,CUST07729,2024-10-25,UPI,Delivered
ORD005314,CUST03451,2025-07-17,COD,Delivered
ORD005315,CUST09784,2024-10-30,Debit Card,Delivered
ORD005316,CUST11399,2026-02-18,Debit Card,Delivered
ORD005317,CUST11124,2025-10-08,UPI,Delivered
ORD005318,CUST06312,2024-04-08,Credit Card,Delivered
ORD005319,CUST11739,2025-07-09,UPI,Delivered
ORD005320,CUST08986,2024-05-13,Credit Card,Delivered
ORD005321,CUST07764,2024-05-26,UPI,Cancelled
ORD005322,CUST10315,2024-08-15,UPI,Delivered
ORD005323,CUST07258,2026-05-23,UPI,Cancelled
ORD005324,CUST05731,2024-08-19,Net Banking,Returned
ORD005325,CUST11589,2026-05-23,UPI,Delivered
ORD005326,CUST07440,2025-02-03,Debit Card,Delivered
ORD005327,CUST02123,2025-01-29,COD,Delivered
ORD005328,CUST04233,2026-05-17,COD,Pending
ORD005329,CUST02309,2025-07-24,UPI,Returned
ORD005330,CUST03284,2025-08-26,Net Banking,Delivered
ORD005331,CUST06008,2026-06-10,UPI,Returned
ORD005332,CUST11819,2025-09-19,UPI,Pending
ORD005333,CUST06754,2024-03-27,Credit Card,Returned
ORD005334,CUST08990,2025-02-22,Debit Card,Delivered
ORD005335,CUST10826,2024-02-29,Credit Card,Delivered
ORD005336,CUST11749,2025-11-05,COD,Delivered
ORD005337,CUST01568,2025-05-21,Net Banking,Cancelled
ORD005338,CUST04312,2025-10-18,Credit Card,Delivered
ORD005339,CUST04881,2024-06-15,Debit Card,Cancelled
ORD005340,CUST00364,2025-05-05,Debit Card,Delivered
ORD005341,CUST04327,2024-05-11,Debit Card,Delivered
ORD005342,CUST08171,2024-06-24,COD,Delivered
ORD005343,CUST00383,2025-03-30,Credit Card,Delivered
ORD005344,CUST02202,2025-07-13,Debit Card,Delivered
ORD005345,CUST05157,2024-12-03,COD,Delivered
ORD005346,CUST11946,2025-05-15,Net Banking,Cancelled
ORD005347,CUST05433,2026-05-25,UPI,Returned
ORD005348,CUST04108,2024-03-02,Net Banking,Delivered
ORD005349,CUST10414,2024-05-06,Credit Card,Delivered
ORD005350,CUST07393,2024-01-23,Net Banking,Delivered
ORD005351,CUST02203,2024-07-06,COD,Delivered
ORD005352,CUST00519,2025-10-29,Credit Card,Cancelled
ORD005353,CUST05098,2024-04-14,Debit Card,Delivered
ORD005354,CUST00236,2024-10-24,COD,Delivered
ORD005355,CUST05158,2026-01-09,Credit Card,Delivered
ORD005356,CUST06064,2024-06-14,Credit Card,Delivered
ORD005357,CUST04394,2026-04-30,COD,Delivered
ORD005358,CUST01268,2024-02-27,Net Banking,Delivered
ORD005359,CUST02171,2025-03-22,Net Banking,Delivered
ORD005360,CUST09708,2025-03-18,Debit Card,Delivered
ORD005361,CUST08074,2025-05-25,Credit Card,Delivered
ORD005362,CUST10538,2025-06-16,Net Banking,Cancelled
ORD005363,CUST10170,2025-07-15,Credit Card,Delivered
ORD005364,CUST07019,2026-06-16,Net Banking,Delivered
ORD005365,CUST09481,2026-01-24,COD,Delivered
ORD005366,CUST03180,2024-12-02,COD,Delivered
ORD005367,CUST05346,2026-04-22,Net Banking,Cancelled
ORD005368,CUST01198,2024-09-25,COD,Delivered
ORD005369,CUST11369,2024-02-25,Credit Card,Delivered
ORD005370,CUST03933,2024-08-07,COD,Delivered
ORD005371,CUST06482,2024-01-17,Debit Card,Delivered
ORD005372,CUST09910,2026-03-23,Net Banking,Delivered
ORD005373,CUST01629,2024-11-04,Debit Card,Delivered
ORD005374,CUST07799,2024-03-28,COD,Delivered
ORD005375,CUST02902,2025-04-26,Net Banking,Delivered
ORD005376,CUST09744,2024-02-06,Net Banking,Delivered
ORD005377,CUST02989,2025-10-15,Credit Card,Delivered
ORD005378,CUST08736,2024-04-22,Credit Card,Delivered
ORD005379,CUST08616,2024-07-16,COD,Delivered
ORD005380,CUST03418,2026-07-25,Credit Card,Delivered
ORD005381,CUST08147,2024-07-02,Credit Card,Delivered
ORD005382,CUST11370,2026-07-28,Debit Card,Delivered
ORD005383,CUST00994,2026-07-06,Debit Card,Delivered
ORD005384,CUST09724,2026-05-01,Debit Card,Delivered
ORD005385,CUST03004,2025-02-10,COD,Delivered
ORD005386,CUST04427,2025-11-14,Net Banking,Returned
ORD005387,CUST03516,2025-02-19,UPI,Delivered
ORD005388,CUST01573,2025-12-26,COD,Delivered
ORD005389,CUST05654,2026-01-12,Net Banking,Delivered
ORD005390,CUST01933,2024-04-23,Credit Card,Delivered
ORD005391,CUST00912,2024-12-08,COD,Returned
ORD005392,CUST11994,2025-01-17,Net Banking,Delivered
ORD005393,CUST04412,2025-05-20,COD,Returned
ORD005394,CUST11917,2024-03-24,Credit Card,Delivered
ORD005395,CUST05847,2025-11-07,Credit Card,Delivered
ORD005396,CUST06816,2025-05-05,COD,Delivered
ORD005397,CUST07851,2026-03-24,COD,Delivered
ORD005398,CUST06304,2025-07-04,UPI,Delivered
ORD005399,CUST11504,2024-09-06,Debit Card,Delivered
ORD005400,CUST07014,2025-09-10,Net Banking,Cancelled
ORD005401,CUST00156,2025-02-21,Credit Card,Delivered
ORD005402,CUST09121,2024-12-02,Credit Card,Delivered
ORD005403,CUST06888,2025-04-07,Net Banking,Delivered
ORD005404,CUST11674,2025-08-19,COD,Delivered
ORD005405,CUST10228,2024-05-01,UPI,Delivered
ORD005406,CUST05457,2024-09-13,Net Banking,Delivered
ORD005407,CUST02730,2024-12-30,COD,Delivered
ORD005408,CUST10525,2024-06-14,Credit Card,Delivered
ORD005409,CUST07554,2026-05-15,COD,Cancelled
ORD005410,CUST06899,2026-07-13,Debit Card,Delivered
ORD005411,CUST01698,2025-12-06,UPI,Delivered
ORD005412,CUST10866,2026-07-04,Debit Card,Delivered
ORD005413,CUST09070,2024-02-11,Debit Card,Delivered
ORD005414,CUST05542,2025-07-22,COD,Delivered
ORD005415,CUST02316,2024-08-23,COD,Delivered
ORD005416,CUST11188,2026-06-01,Net Banking,Returned
ORD005417,CUST05013,2026-04-24,Credit Card,Delivered
ORD005418,CUST01115,2025-06-03,UPI,Delivered
ORD005419,CUST01320,2024-08-02,Debit Card,Delivered
ORD005420,CUST11203,2024-02-28,COD,Cancelled
ORD005421,CUST00357,2026-01-21,Credit Card,Cancelled
ORD005422,CUST11185,2025-01-29,Net Banking,Delivered
ORD005423,CUST10138,2024-12-08,COD,Delivered
ORD005424,CUST11572,2024-08-31,Net Banking,Delivered
ORD005425,CUST07166,2025-07-01,COD,Delivered
ORD005426,CUST08510,2024-10-10,UPI,Returned
ORD005427,CUST10053,2024-03-21,Debit Card,Delivered
ORD005428,CUST09533,2025-08-06,Net Banking,Cancelled
ORD005429,CUST02900,2025-05-27,Net Banking,Delivered
ORD005430,CUST01020,2024-12-14,Net Banking,Delivered
ORD005431,CUST06446,2025-03-11,COD,Delivered
ORD005432,CUST07401,2026-02-09,Net Banking,Delivered
ORD005433,CUST09180,2024-09-25,COD,Delivered
ORD005434,CUST09629,2026-05-14,COD,Cancelled
ORD005435,CUST01074,2024-10-05,UPI,Delivered
ORD005436,CUST08553,2025-12-27,COD,Delivered
ORD005437,CUST03008,2024-10-16,Credit Card,Delivered
ORD005438,CUST03574,2025-10-27,Net Banking,Delivered
ORD005439,CUST03558,2026-02-11,Debit Card,Delivered
ORD005440,CUST00870,2026-06-22,Net Banking,Delivered
ORD005441,CUST06282,2025-08-15,Credit Card,Delivered
ORD005442,CUST00877,2026-06-11,COD,Delivered
ORD005443,CUST03765,2025-10-26,UPI,Delivered
ORD005444,CUST11987,2025-04-15,COD,Returned
ORD005445,CUST01820,2025-03-14,UPI,Delivered
ORD005446,CUST10624,2025-06-23,Debit Card,Delivered
ORD005447,CUST00002,2026-02-14,Net Banking,Delivered
ORD005448,CUST09885,2026-01-16,COD,Delivered
ORD005449,CUST04916,2026-06-10,UPI,Delivered
ORD005450,CUST07677,2024-10-01,UPI,Delivered
ORD005451,CUST02190,2024-05-20,Credit Card,Delivered
ORD005452,CUST06172,2026-07-10,Credit Card,Cancelled
ORD005453,CUST02305,2025-11-09,Net Banking,Delivered
ORD005454,CUST03003,2024-11-02,UPI,Delivered
ORD005455,CUST03058,2026-02-12,Debit Card,Delivered
ORD005456,CUST07928,2024-09-25,UPI,Delivered
ORD005457,CUST05093,2025-05-11,UPI,Delivered
ORD005458,CUST03157,2024-02-21,COD,Delivered
ORD005459,CUST03315,2025-05-19,COD,Cancelled
ORD005460,CUST05326,2024-09-03,Credit Card,Delivered
ORD005461,CUST04881,2026-05-04,COD,Delivered
ORD005462,CUST01295,2024-02-05,UPI,Delivered
ORD005463,CUST00479,2026-06-08,COD,Pending
ORD005464,CUST07726,2024-04-16,Credit Card,Delivered
ORD005465,CUST11260,2026-07-01,Net Banking,Delivered
ORD005466,CUST05297,2026-08-18,Debit Card,Delivered
ORD005467,CUST04878,2025-07-08,UPI,Delivered
ORD005468,CUST03812,2024-05-20,Debit Card,Delivered
ORD005469,CUST04571,2024-04-01,Net Banking,Delivered
ORD005470,CUST03459,2024-07-09,UPI,Delivered
ORD005471,CUST09060,2024-07-01,Debit Card,Delivered
ORD005472,CUST07422,2024-07-24,Net Banking,Delivered
ORD005473,CUST03462,2026-05-29,UPI,Returned
ORD005474,CUST01406,2025-10-15,Net Banking,Delivered
ORD005475,CUST09691,2025-12-11,UPI,Returned
ORD005476,CUST05654,2025-09-04,UPI,Returned
ORD005477,CUST00534,2024-02-10,Net Banking,Delivered
ORD005478,CUST04832,2025-03-02,Credit Card,Delivered
ORD005479,CUST04443,2025-12-03,Debit Card,Delivered
ORD005480,CUST09415,2024-12-03,Credit Card,Returned
ORD005481,CUST03303,2025-11-11,COD,Delivered
ORD005482,CUST11698,2025-06-04,Debit Card,Delivered
ORD005483,CUST03404,2026-01-11,UPI,Delivered
ORD005484,CUST09552,2025-10-21,Debit Card,Delivered
ORD005485,CUST09450,2026-07-05,Debit Card,Delivered
ORD005486,CUST11633,2025-09-05,COD,Returned
ORD005487,CUST05118,2026-05-17,Credit Card,Delivered
ORD005488,CUST11803,2025-06-20,UPI,Delivered
ORD005489,CUST08121,2026-01-16,Debit Card,Pending
ORD005490,CUST09531,2026-08-19,Credit Card,Delivered
ORD005491,CUST08362,2024-10-12,COD,Delivered
ORD005492,CUST03509,2025-01-18,Credit Card,Delivered
ORD005493,CUST09510,2025-08-06,COD,Delivered
ORD005494,CUST07513,2025-06-20,Debit Card,Delivered
ORD005495,CUST08068,2024-09-12,UPI,Cancelled
ORD005496,CUST11627,2024-04-03,Credit Card,Delivered
ORD005497,CUST07348,2025-10-31,COD,Delivered
ORD005498,CUST06652,2025-04-05,UPI,Delivered
ORD005499,CUST04396,2024-01-31,Debit Card,Delivered
ORD005500,CUST07703,2025-08-30,Credit Card,Delivered
ORD005501,CUST11254,2024-10-18,Net Banking,Delivered
ORD005502,CUST03786,2025-11-11,UPI,Delivered
ORD005503,CUST07391,2025-07-26,Credit Card,Delivered
ORD005504,CUST08955,2026-07-13,COD,Delivered
ORD005505,CUST00900,2026-07-18,Net Banking,Delivered
ORD005506,CUST02691,2025-06-14,UPI,Delivered
ORD005507,CUST02526,2026-02-11,Net Banking,Delivered
ORD005508,CUST05157,2025-10-21,UPI,Delivered
ORD005509,CUST00018,2026-08-31,Debit Card,Delivered
ORD005510,CUST03845,2024-08-22,COD,Delivered
ORD005511,CUST05673,2024-10-11,COD,Returned
ORD005512,CUST02908,2025-05-29,Debit Card,Cancelled
ORD005513,CUST05772,2024-12-05,UPI,Cancelled
ORD005514,CUST10142,2025-06-20,UPI,Delivered
ORD005515,CUST01750,2024-08-20,COD,Delivered
ORD005516,CUST01542,2024-11-20,Credit Card,Delivered
ORD005517,CUST01469,2024-02-24,UPI,Delivered
ORD005518,CUST10696,2025-03-15,Debit Card,Delivered
ORD005519,CUST05119,2026-07-13,COD,Delivered
ORD005520,CUST09664,2024-08-29,Debit Card,Delivered
ORD005521,CUST07536,2025-09-28,Debit Card,Delivered
ORD005522,CUST04573,2024-10-23,UPI,Delivered
ORD005523,CUST04063,2024-05-09,Debit Card,Delivered
ORD005524,CUST08773,2025-06-01,COD,Returned
ORD005525,CUST05003,2024-08-15,Credit Card,Returned
ORD005526,CUST07102,2024-07-05,COD,Delivered
ORD005527,CUST02961,2024-07-11,Net Banking,Pending
ORD005528,CUST10516,2024-10-13,COD,Delivered
ORD005529,CUST04027,2026-05-08,Net Banking,Delivered
ORD005530,CUST01689,2024-12-30,UPI,Pending
ORD005531,CUST02416,2024-04-10,Net Banking,Delivered
ORD005532,CUST10770,2024-02-15,Credit Card,Pending
ORD005533,CUST10733,2025-07-25,UPI,Delivered
ORD005534,CUST03552,2025-07-11,Credit Card,Delivered
ORD005535,CUST09117,2024-10-01,Net Banking,Delivered
ORD005536,CUST11587,2024-09-13,UPI,Returned
ORD005537,CUST09763,2026-01-04,Net Banking,Delivered
ORD005538,CUST04198,2024-01-18,Debit Card,Delivered
ORD005539,CUST04367,2026-06-21,Credit Card,Delivered
ORD005540,CUST02355,2026-05-30,Debit Card,Cancelled
ORD005541,CUST06531,2025-02-19,Credit Card,Delivered
ORD005542,CUST10517,2024-08-14,Credit Card,Returned
ORD005543,CUST00957,2024-08-11,UPI,Delivered
ORD005544,CUST08451,2024-11-10,Debit Card,Cancelled
ORD005545,CUST04021,2024-03-05,Net Banking,Delivered
ORD005546,CUST03619,2026-02-18,UPI,Delivered
ORD005547,CUST04616,2024-06-21,Credit Card,Delivered
ORD005548,CUST01456,2025-10-25,Net Banking,Delivered
ORD005549,CUST11574,2025-03-13,Credit Card,Returned
ORD005550,CUST04555,2026-02-10,Credit Card,Returned
ORD005551,CUST09072,2024-03-19,Net Banking,Cancelled
ORD005552,CUST07554,2024-08-11,COD,Pending
ORD005553,CUST11464,2024-10-06,Net Banking,Delivered
ORD005554,CUST03474,2024-01-23,UPI,Delivered
ORD005555,CUST02994,2024-12-10,Net Banking,Delivered
ORD005556,CUST03094,2026-08-02,UPI,Delivered
ORD005557,CUST08427,2025-12-30,Debit Card,Delivered
ORD005558,CUST01822,2024-10-03,Net Banking,Delivered
ORD005559,CUST11090,2025-12-10,Debit Card,Pending
ORD005560,CUST04486,2024-05-29,Net Banking,Returned
ORD005561,CUST05513,2025-09-25,UPI,Delivered
ORD005562,CUST02512,2024-04-18,Debit Card,Delivered
ORD005563,CUST02589,2026-01-12,COD,Delivered
ORD005564,CUST05950,2026-01-10,Net Banking,Delivered
ORD005565,CUST02077,2025-12-15,UPI,Delivered
ORD005566,CUST10373,2026-03-15,UPI,Delivered
ORD005567,CUST09939,2024-10-12,Credit Card,Returned
ORD005568,CUST00534,2024-10-13,UPI,Delivered
ORD005569,CUST03761,2024-10-15,UPI,Delivered
ORD005570,CUST02696,2026-05-26,Net Banking,Delivered
ORD005571,CUST06226,2024-03-16,Debit Card,Pending
ORD005572,CUST11116,2025-02-14,Net Banking,Delivered
ORD005573,CUST07152,2024-09-06,Net Banking,Delivered
ORD005574,CUST09796,2024-03-18,COD,Delivered
ORD005575,CUST09768,2026-02-05,COD,Delivered
ORD005576,CUST09307,2026-06-03,Net Banking,Delivered
ORD005577,CUST10904,2024-11-09,COD,Pending
ORD005578,CUST07902,2026-06-15,Credit Card,Delivered
ORD005579,CUST05196,2025-07-29,UPI,Delivered
ORD005580,CUST01677,2024-04-18,Net Banking,Delivered
ORD005581,CUST02536,2025-09-17,Debit Card,Delivered
ORD005582,CUST06573,2026-05-30,COD,Delivered
ORD005583,CUST10116,2026-04-19,Credit Card,Pending
ORD005584,CUST01471,2024-11-23,COD,Delivered
ORD005585,CUST04673,2024-08-19,Credit Card,Delivered
ORD005586,CUST03799,2025-04-21,Credit Card,Delivered
ORD005587,CUST01898,2025-06-21,Credit Card,Delivered
ORD005588,CUST05351,2026-05-07,Net Banking,Delivered
ORD005589,CUST10282,2025-11-19,UPI,Cancelled
ORD005590,CUST10476,2025-03-03,Net Banking,Returned
ORD005591,CUST01493,2025-07-08,UPI,Delivered
ORD005592,CUST06492,2024-02-18,Debit Card,Delivered
ORD005593,CUST10438,2024-06-28,COD,Delivered
ORD005594,CUST07513,2024-11-22,Net Banking,Delivered
ORD005595,CUST09604,2025-11-02,COD,Cancelled
ORD005596,CUST03106,2025-09-09,COD,Delivered
ORD005597,CUST07161,2026-04-02,Debit Card,Returned
ORD005598,CUST09498,2024-04-22,COD,Delivered
ORD005599,CUST04469,2024-09-06,UPI,Cancelled
ORD005600,CUST09014,2025-06-13,Net Banking,Delivered
ORD005601,CUST06555,2024-05-02,Debit Card,Pending
ORD005602,CUST01237,2026-08-12,UPI,Delivered
ORD005603,CUST03349,2026-03-07,UPI,Cancelled
ORD005604,CUST07734,2025-11-02,Debit Card,Delivered
ORD005605,CUST11960,2024-06-30,Debit Card,Delivered
ORD005606,CUST04317,2025-05-11,COD,Delivered
ORD005607,CUST09826,2025-08-18,Credit Card,Delivered
ORD005608,CUST10815,2026-03-09,UPI,Delivered
ORD005609,CUST04650,2025-11-13,UPI,Delivered
ORD005610,CUST02809,2025-11-11,Credit Card,Delivered
ORD005611,CUST00110,2026-06-22,UPI,Delivered
ORD005612,CUST10437,2026-03-21,Net Banking,Delivered
ORD005613,CUST08136,2026-08-04,COD,Delivered
ORD005614,CUST11124,2024-05-15,COD,Delivered
ORD005615,CUST05842,2025-09-28,Net Banking,Delivered
ORD005616,CUST00949,2025-06-04,Credit Card,Delivered
ORD005617,CUST00453,2025-08-12,Debit Card,Delivered
ORD005618,CUST11716,2025-03-05,UPI,Delivered
ORD005619,CUST07923,2025-06-28,UPI,Delivered
ORD005620,CUST08299,2024-11-09,Debit Card,Delivered
ORD005621,CUST00005,2024-03-19,Debit Card,Cancelled
ORD005622,CUST05264,2024-08-09,Credit Card,Delivered
ORD005623,CUST00137,2024-12-15,UPI,Delivered
ORD005624,CUST08985,2024-08-19,Debit Card,Returned
ORD005625,CUST03513,2026-07-15,UPI,Cancelled
ORD005626,CUST09856,2026-08-22,Net Banking,Delivered
ORD005627,CUST07233,2024-03-23,Debit Card,Returned
ORD005628,CUST08607,2024-10-30,Credit Card,Delivered
ORD005629,CUST07969,2026-05-23,Credit Card,Delivered
ORD005630,CUST11703,2025-10-12,UPI,Delivered
ORD005631,CUST06524,2026-06-14,UPI,Delivered
ORD005632,CUST08389,2025-04-29,Credit Card,Delivered
ORD005633,CUST11858,2024-11-25,UPI,Delivered
ORD005634,CUST07972,2026-05-29,Credit Card,Delivered
ORD005635,CUST09712,2025-10-01,COD,Delivered
ORD005636,CUST08788,2024-12-21,Credit Card,Delivered
ORD005637,CUST09718,2026-07-17,COD,Delivered
ORD005638,CUST04797,2025-03-20,Net Banking,Delivered
ORD005639,CUST00723,2024-03-28,Net Banking,Delivered
ORD005640,CUST10268,2024-09-27,Net Banking,Cancelled
ORD005641,CUST07228,2025-06-24,Debit Card,Delivered
ORD005642,CUST08286,2026-01-12,Credit Card,Delivered
ORD005643,CUST11239,2024-06-03,COD,Delivered
ORD005644,CUST02895,2026-02-26,COD,Returned
ORD005645,CUST09340,2026-07-20,COD,Delivered
ORD005646,CUST09767,2024-01-14,Credit Card,Delivered
ORD005647,CUST10497,2025-05-23,Net Banking,Delivered
ORD005648,CUST04109,2025-07-02,Debit Card,Returned
ORD005649,CUST04836,2025-04-28,Credit Card,Delivered
ORD005650,CUST11458,2026-05-18,Debit Card,Delivered
ORD005651,CUST02602,2024-08-03,Debit Card,Returned
ORD005652,CUST08101,2024-02-18,Debit Card,Delivered
ORD005653,CUST01209,2026-01-16,Credit Card,Delivered
ORD005654,CUST02083,2026-07-20,Net Banking,Returned
ORD005655,CUST06693,2025-03-17,Net Banking,Cancelled
ORD005656,CUST00250,2026-01-31,UPI,Delivered
ORD005657,CUST08130,2024-01-15,COD,Delivered
ORD005658,CUST00247,2026-07-23,COD,Delivered
ORD005659,CUST05783,2025-05-31,Net Banking,Delivered
ORD005660,CUST07607,2025-08-31,COD,Delivered
ORD005661,CUST03506,2026-01-12,Net Banking,Delivered
ORD005662,CUST11430,2026-03-23,Debit Card,Delivered
ORD005663,CUST07788,2026-06-15,UPI,Delivered
ORD005664,CUST11613,2024-10-29,COD,Pending
ORD005665,CUST03742,2024-10-16,Debit Card,Delivered
ORD005666,CUST10180,2024-05-15,COD,Delivered
ORD005667,CUST09565,2024-08-25,UPI,Delivered
ORD005668,CUST03308,2025-07-19,Credit Card,Delivered
ORD005669,CUST06778,2024-03-27,UPI,Delivered
ORD005670,CUST03883,2024-08-15,Debit Card,Cancelled
ORD005671,CUST09449,2025-07-25,UPI,Delivered
ORD005672,CUST05019,2026-08-30,Debit Card,Delivered
ORD005673,CUST11233,2026-03-15,UPI,Delivered
ORD005674,CUST04160,2025-03-05,COD,Returned
ORD005675,CUST05126,2024-09-30,UPI,Delivered
ORD005676,CUST08032,2025-06-05,UPI,Delivered
ORD005677,CUST02847,2026-02-01,Net Banking,Cancelled
ORD005678,CUST01228,2025-08-02,UPI,Pending
ORD005679,CUST01532,2025-12-11,COD,Delivered
ORD005680,CUST06743,2025-04-28,Debit Card,Delivered
ORD005681,CUST04253,2025-08-20,Credit Card,Delivered
ORD005682,CUST00387,2026-05-24,Credit Card,Pending
ORD005683,CUST03681,2025-05-05,Credit Card,Pending
ORD005684,CUST05330,2026-04-23,Credit Card,Delivered
ORD005685,CUST07276,2025-02-11,Debit Card,Delivered
ORD005686,CUST03798,2026-03-25,Debit Card,Delivered
ORD005687,CUST06292,2024-02-06,Credit Card,Pending
ORD005688,CUST02768,2024-07-18,UPI,Pending
ORD005689,CUST05178,2025-04-12,UPI,Delivered
ORD005690,CUST02105,2024-02-12,Net Banking,Delivered
ORD005691,CUST08263,2024-07-28,Debit Card,Cancelled
ORD005692,CUST08689,2024-10-07,Net Banking,Delivered
ORD005693,CUST07202,2026-01-23,COD,Pending
ORD005694,CUST01508,2026-05-04,Debit Card,Delivered
ORD005695,CUST05473,2025-04-30,Credit Card,Pending
ORD005696,CUST02753,2025-10-19,Credit Card,Delivered
ORD005697,CUST01904,2026-08-04,Net Banking,Delivered
ORD005698,CUST03993,2026-02-02,Debit Card,Returned
ORD005699,CUST08621,2024-10-28,UPI,Delivered
ORD005700,CUST04238,2025-12-15,Debit Card,Delivered
ORD005701,CUST09849,2026-08-12,Net Banking,Delivered
ORD005702,CUST02302,2024-06-15,Net Banking,Cancelled
ORD005703,CUST09981,2024-11-29,Credit Card,Delivered
ORD005704,CUST04872,2026-05-29,Credit Card,Delivered
ORD005705,CUST09514,2024-09-10,COD,Delivered
ORD005706,CUST05776,2026-05-03,Net Banking,Delivered
ORD005707,CUST03835,2024-08-24,COD,Delivered
ORD005708,CUST09383,2025-02-25,COD,Delivered
ORD005709,CUST03685,2025-11-25,Credit Card,Cancelled
ORD005710,CUST04447,2024-11-30,UPI,Delivered
ORD005711,CUST10282,2026-02-11,Credit Card,Delivered
ORD005712,CUST04487,2024-04-22,Debit Card,Pending
ORD005713,CUST02436,2025-01-23,UPI,Delivered
ORD005714,CUST11231,2026-06-07,Net Banking,Delivered
ORD005715,CUST01482,2025-11-20,UPI,Pending
ORD005716,CUST02802,2026-03-20,Net Banking,Delivered
ORD005717,CUST07907,2025-02-06,Net Banking,Delivered
ORD005718,CUST02861,2025-11-04,COD,Delivered
ORD005719,CUST07455,2024-11-04,Debit Card,Delivered
ORD005720,CUST10719,2024-01-21,Credit Card,Delivered
ORD005721,CUST02486,2024-10-27,COD,Delivered
ORD005722,CUST05678,2025-07-25,COD,Delivered
ORD005723,CUST09441,2026-08-06,Debit Card,Pending
ORD005724,CUST07173,2025-06-14,Credit Card,Delivered
ORD005725,CUST09459,2025-04-16,COD,Delivered
ORD005726,CUST03223,2026-03-13,UPI,Delivered
